login_variance,claim_interval_std,session_duration_mean,income_deviation,claim_velocity_7d,is_fraud
717.9199,2.6472,58.8928,0.7403,4.0,1
66.6108,145.1034,438.81,0.1381,0.0,0
63.2081,182.7473,300.42,0.0607,1.0,0
73.4609,47.2581,373.11,0.0588,0.0,0
52.4952,107.5337,483.48,0.1026,0.0,0
41.2058,117.1255,139.41,0.1553,0.0,0
61.7404,136.3921,445.5,0.147,1.0,0
43.9309,1.8322,232.1781,0.4641,4.0,1
22.0226,33.4929,111.3678,0.7755,2.0,1
410.7889,1.6536,46.296,0.2882,2.0,1
0.4568,0.0577,5.8164,0.3109,4.0,1
0.3873,0.4611,10.7951,0.13,4.0,1
629.8046,2.8702,107.7467,0.5282,3.0,1
14.7565,129.0226,183.66,0.0549,0.0,0
49.888,173.5586,324.52,0.1265,0.0,0
42.1645,97.037,292.61,0.1814,0.0,0
59.0239,53.9232,214.78,0.1354,0.0,0
20.4054,75.9341,262.85,0.1684,0.0,0
8.1005,194.7072,363.2,0.1626,0.0,0
65.4281,1.6676,135.05,0.3807,4.0,1
28.0656,96.9654,224.99,0.0191,0.0,0
18.3795,179.9678,171.28,0.1732,0.0,0
72.9522,56.1794,401.41,0.2278,0.0,0
23.3656,53.2741,84.6705,0.515,3.0,1
68.9704,213.2059,140.06,0.206,1.0,0
31.5389,128.4977,337.47,0.097,1.0,0
70.7657,175.5926,287.2,0.21,0.0,0
24.8448,21.9397,130.3442,0.7059,3.0,1
34.6842,136.3577,250.75,0.0732,0.0,0
54.9955,44.2752,487.73,0.0844,0.0,0
29.5906,181.3372,451.83,0.0668,0.0,0
45.0294,53.6469,368.11,0.1494,1.0,0
0.4395,0.4405,2.4072,0.1345,6.0,1
10.2461,133.753,367.93,0.0024,0.0,0
36.6063,171.7888,593.18,0.2152,0.0,0
22.8279,42.5601,121.84,0.0224,0.0,0
29.6432,103.7753,360.15,0.0749,0.0,0
34.5169,104.4995,220.42,0.1467,0.0,0
26.7021,38.739,452.55,0.1963,0.0,0
50.4524,34.6944,393.77,0.1332,0.0,0
33.0975,20.281,249.72,0.1193,0.0,0
21.0315,150.0966,626.58,0.0284,0.0,0
47.3385,70.4968,435.02,0.0297,0.0,0
15.1498,37.5175,207.5,0.2165,0.0,0
58.7516,169.8032,389.06,0.0597,1.0,0
24.1086,61.0193,196.2717,0.5803,3.0,1
55.9577,25.8262,576.01,0.163,2.0,0
46.8667,64.4399,512.99,0.0935,0.0,0
30.3543,108.4548,293.71,0.1525,1.0,0
52.2421,69.2843,536.68,0.1052,0.0,0
43.2472,105.8711,176.12,0.2065,1.0,0
9.7386,57.4788,123.461,0.5536,3.0,1
454.6164,2.2888,196.2125,0.1939,2.0,1
27.5282,90.4739,409.17,0.0209,0.0,0
57.9799,65.9785,301.74,0.2217,0.0,0
13.6188,79.2317,361.85,0.1566,0.0,0
49.8923,40.8443,514.41,0.0696,0.0,0
0.6311,0.0768,1.9373,0.146,3.0,1
53.2023,109.9351,658.72,0.085,1.0,0
39.7017,154.321,353.34,0.0146,1.0,0
67.5927,34.9844,355.18,0.1721,0.0,0
11.8342,75.0722,54.0011,0.5609,2.0,1
55.095,2.2373,335.1301,0.543,3.0,1
26.8936,128.1918,504.87,0.0487,0.0,0
23.3614,43.144,325.82,0.0543,0.0,0
0.4988,0.4273,3.279,0.0649,3.0,1
41.999,40.0043,524.01,0.0878,2.0,0
16.9756,70.6486,430.91,0.1644,1.0,0
30.9215,189.4223,385.65,0.168,1.0,0
33.0729,70.2592,441.14,0.0541,1.0,0
65.4781,41.0217,472.52,0.0577,0.0,0
13.0043,53.3445,435.24,0.0433,0.0,0
59.4008,31.0917,565.34,0.1404,0.0,0
19.8184,65.8818,102.37,0.1383,0.0,0
52.5493,117.0658,292.34,0.0457,0.0,0
33.0806,52.2798,320.21,0.0814,0.0,0
65.2113,98.7619,290.45,0.1265,0.0,0
67.8743,22.6977,581.77,0.0069,0.0,0
32.2159,1.1018,134.8806,0.1862,3.0,1
0.7582,0.1438,4.5912,0.5386,5.0,1
1.4328,0.1003,12.8534,0.4798,3.0,1
63.4837,186.4159,431.34,0.1699,0.0,0
53.2099,141.1148,256.18,0.1301,0.0,0
50.6261,81.4349,362.59,0.063,1.0,0
15.9586,109.962,370.66,0.0957,0.0,0
0.1149,0.2638,4.6712,0.1195,3.0,1
54.2738,175.4093,480.34,0.0878,0.0,0
59.4695,70.1427,191.45,0.1051,0.0,0
19.5261,121.8175,187.86,0.0966,0.0,0
1.1243,0.5331,11.2618,0.1862,3.0,1
42.3196,125.2126,132.7,0.0095,0.0,0
585.4695,0.3701,114.3981,0.508,4.0,1
62.5691,181.7877,145.55,0.1085,1.0,0
32.1467,161.9284,582.94,0.1249,0.0,0
198.7765,1.1511,36.1087,0.2589,2.0,1
30.4095,49.6017,234.34,0.4022,1.0,1
285.5997,1.7753,117.79,0.2542,2.0,1
17.1571,157.4482,455.58,0.1191,0.0,0
30.1536,168.3967,390.82,0.0866,0.0,0
31.6996,127.8247,139.73,0.0938,0.0,0
56.9512,64.634,259.36,0.1141,0.0,0
27.8344,163.2818,119.58,0.169,0.0,0
38.6691,42.928,239.4718,0.8121,1.0,1
54.4198,193.8348,319.6,0.2079,0.0,0
28.2882,122.8043,579.02,0.0796,0.0,0
59.653,74.2812,500.43,0.1383,0.0,0
11.6102,62.0704,631.51,0.0911,0.0,0
13.4347,122.8095,540.83,0.177,0.0,0
29.0513,117.2616,633.37,0.1346,1.0,0
24.0356,84.2875,143.26,0.0433,0.0,0
40.8901,1.7218,399.439,0.3947,4.0,1
62.8826,80.4784,472.9,0.1007,1.0,0
8.5493,107.6481,252.15,0.0389,0.0,0
45.9961,101.9799,345.78,0.1023,2.0,0
53.6368,199.7282,656.27,0.0972,0.0,0
0.2874,0.1026,9.575,0.3696,5.0,1
33.4812,55.6508,138.2,0.1279,0.0,0
14.4111,75.608,159.13,0.0757,1.0,0
53.6417,117.4333,414.73,0.0806,0.0,0
15.3879,74.1261,106.07,0.04,1.0,0
41.6769,153.8816,364.36,0.0959,0.0,0
18.3986,80.35,479.99,0.056,0.0,0
23.3334,123.183,150.55,0.0724,1.0,0
56.9723,91.3669,515.39,0.0061,1.0,0
13.112,31.2596,142.91,0.0188,0.0,0
28.7509,52.2045,211.39,0.1661,0.0,0
33.8409,204.1105,459.31,0.1556,0.0,0
42.3031,113.2054,236.47,0.0456,2.0,0
57.7926,33.3965,282.09,0.0509,1.0,0
80.8871,81.5181,311.49,0.117,0.0,0
42.4315,80.4685,308.8403,0.4019,3.0,1
58.5126,44.0613,227.26,0.028,0.0,0
78.0276,43.1243,360.3,0.0574,0.0,0
47.7832,97.2979,288.04,0.2036,0.0,0
44.8353,91.6912,640.04,0.0485,0.0,0
34.0009,73.3026,181.06,0.1171,0.0,0
65.4875,142.0883,248.11,0.011,0.0,0
13.4928,155.2562,487.85,0.1404,0.0,0
41.7145,188.505,151.53,0.2386,0.0,0
18.3415,199.8588,138.48,0.0309,0.0,0
55.5095,85.2261,118.38,0.0277,0.0,0
66.2057,58.0207,490.58,0.1051,1.0,0
37.3658,34.7562,193.64,0.0949,1.0,0
26.377,164.655,390.25,0.2175,0.0,0
31.8789,77.364,293.23,0.086,0.0,0
25.5678,137.3415,311.63,0.1366,0.0,0
39.6604,124.1183,195.49,0.1342,0.0,0
47.4039,175.0867,397.67,0.0782,0.0,0
48.6135,165.167,520.0,0.018,0.0,0
47.188,188.6407,579.98,0.0598,1.0,0
1011.7211,1.9317,185.1127,0.698,3.0,1
779.8356,1.7738,58.2703,0.5837,3.0,1
44.6719,65.298,477.71,0.1734,0.0,0
60.3613,206.5401,227.51,0.0937,0.0,0
47.864,144.393,433.72,0.0435,0.0,0
34.8412,36.1776,395.05,0.1378,0.0,0
74.6376,159.5933,274.61,0.1238,0.0,0
16.5764,140.1205,527.66,0.1418,1.0,0
38.7202,199.6509,449.19,0.0578,1.0,0
36.0533,108.0021,380.96,0.0869,0.0,0
12.5496,65.8094,260.5,0.007,0.0,0
59.2604,173.5057,420.83,0.068,0.0,0
50.5204,35.5988,494.52,0.1119,1.0,0
17.7231,200.5372,366.32,0.1305,1.0,0
23.9479,82.5626,386.13,0.023,0.0,0
11.3251,192.3833,210.21,0.1567,0.0,0
53.4839,126.3761,498.3,0.1298,1.0,0
46.16,150.9498,497.86,0.0738,0.0,0
0.5397,0.1038,8.4004,0.1003,4.0,1
78.7554,53.8161,586.0,0.0709,0.0,0
13.8151,113.0221,565.09,0.1027,0.0,0
65.7718,116.7503,217.52,0.0164,0.0,0
46.7624,38.259,299.06,0.1196,1.0,0
67.678,40.8481,121.37,0.0288,0.0,0
70.8041,169.1852,220.66,0.0461,0.0,0
50.1181,44.3556,392.09,0.045,0.0,0
26.5307,0.751,129.6851,0.2676,5.0,1
52.2461,134.1656,264.21,0.1938,0.0,0
35.7325,143.4942,617.1,0.1898,0.0,0
26.1042,55.9937,324.46,0.1795,2.0,0
67.0533,133.9705,478.65,0.2141,0.0,0
17.7408,121.8796,216.38,0.1573,2.0,0
29.4139,73.5214,421.81,0.1869,0.0,0
807.0909,1.4073,130.7638,0.6874,3.0,1
41.4512,84.3171,332.2,0.1248,0.0,0
267.7736,1.9217,95.6191,0.1957,4.0,1
57.1103,152.7902,136.06,0.1507,0.0,0
10.4153,114.7511,320.4,0.1316,0.0,0
21.5411,181.3543,462.64,0.1435,0.0,0
17.8672,128.7296,290.69,0.0327,1.0,0
34.404,138.966,279.48,0.1782,0.0,0
13.122,126.0932,423.01,0.094,0.0,0
17.5939,149.425,357.08,0.0511,0.0,0
47.2263,211.8455,394.58,0.1016,0.0,0
9.253,175.8669,233.94,0.1123,1.0,0
54.3867,129.2604,460.51,0.015,0.0,0
37.3231,33.6524,502.49,0.1291,0.0,0
29.4481,192.4259,169.17,0.1535,0.0,0
50.3785,85.3941,438.57,0.0061,1.0,0
477.5864,2.264,143.3125,0.6032,4.0,1
27.5912,208.0993,318.03,0.0765,0.0,0
24.3883,128.5549,360.19,0.1066,0.0,0
71.1104,139.256,477.54,0.1463,2.0,0
42.0754,95.5006,589.01,0.1543,1.0,0
14.1667,92.6724,545.23,0.0314,0.0,0
16.1653,103.6808,361.88,0.1674,0.0,0
15.6532,97.4373,437.19,0.0609,0.0,0
75.8613,61.9067,171.4,0.1873,2.0,0
36.0327,101.7476,320.6,0.1485,0.0,0
22.5099,151.9625,527.94,0.0467,0.0,0
31.3145,130.4927,488.48,0.1494,1.0,0
41.5361,131.8504,289.16,0.0151,0.0,0
27.37,53.111,392.06,0.0487,0.0,0
49.6114,68.3475,460.34,0.1175,2.0,0
22.3745,0.5813,212.1062,0.1815,3.0,1
16.7034,112.507,154.18,0.1782,0.0,0
789.8822,1.0305,137.7763,0.2481,3.0,1
0.9431,0.3523,11.0809,0.4183,4.0,1
76.571,218.3678,524.09,0.1017,1.0,0
34.8362,125.8837,502.8,0.0447,0.0,0
1.1115,0.4851,11.6424,0.1006,4.0,1
35.3188,22.694,514.26,0.0517,0.0,0
57.6732,62.6898,426.85,0.0571,1.0,0
73.9101,47.4117,274.41,0.1436,1.0,0
17.3379,145.61,295.18,0.0539,0.0,0
15.8019,56.4851,404.15,0.1616,0.0,0
11.7583,91.4048,150.1,0.1777,1.0,0
31.1463,249.064,190.49,0.0054,0.0,0
35.926,40.3029,173.14,0.1374,1.0,0
58.8331,81.3389,403.53,0.1751,0.0,0
45.614,152.4096,474.24,0.0738,1.0,0
46.5755,135.5194,279.65,0.1524,0.0,0
30.2848,24.0946,476.77,0.0413,0.0,0
53.7223,189.9733,456.99,0.1642,0.0,0
36.047,153.135,291.47,0.0738,0.0,0
46.6208,215.2153,388.73,0.1355,0.0,0
23.8391,149.5143,397.0,0.0987,0.0,0
27.1288,31.3825,233.0024,0.627,2.0,1
33.9982,51.7126,150.43,0.0731,1.0,0
7.5588,160.5081,265.84,0.024,1.0,0
25.3763,44.8558,229.63,0.1196,1.0,0
55.4094,171.3699,341.84,0.2013,0.0,0
38.0845,194.4003,182.75,0.0122,0.0,0
54.5717,184.3062,139.87,0.0768,0.0,0
53.1464,50.1511,200.44,0.165,0.0,0
36.2578,80.9712,203.1,0.0492,0.0,0
359.0603,1.2731,147.9425,0.2324,3.0,1
50.5829,218.0008,182.9,0.1509,0.0,0
37.7995,211.1617,243.97,0.0434,0.0,0
12.6113,120.706,550.73,0.015,1.0,0
9.8805,204.3947,339.73,0.1551,0.0,0
20.9816,202.2277,581.99,0.1267,0.0,0
59.1372,167.1205,402.02,0.069,0.0,0
68.0604,66.1205,170.14,0.0701,1.0,0
40.8323,53.1138,288.92,0.1743,0.0,0
15.4535,68.3756,239.44,0.0201,0.0,0
97.7939,1.7539,109.5946,0.3844,5.0,1
77.5275,36.1933,339.83,0.1566,1.0,0
19.7314,20.1057,397.32,0.2137,0.0,0
9.9248,162.7622,527.58,0.1943,0.0,0
59.1688,146.4952,346.17,0.0309,0.0,0
16.4215,45.4881,150.28,0.033,1.0,0
63.5972,85.6406,415.6,0.0898,0.0,0
35.5276,67.4586,394.69,0.1683,0.0,0
45.7142,113.347,340.0,0.2016,0.0,0
22.2751,177.7152,194.77,0.0692,1.0,0
23.401,49.8386,459.09,0.0821,0.0,0
33.9329,144.2903,358.53,0.1861,0.0,0
49.3472,96.9456,146.9,0.1956,0.0,0
10.9454,22.3498,246.44,0.0311,0.0,0
40.0826,72.6644,222.77,0.0793,0.0,0
29.5627,73.6562,646.67,0.1542,0.0,0
43.4362,17.4604,364.63,0.1459,0.0,0
0.1524,0.2618,4.7653,0.2134,5.0,1
51.8697,86.5756,495.9,0.1433,2.0,0
17.5318,146.6079,441.91,0.025,0.0,0
47.8349,23.5315,213.08,0.0968,0.0,0
32.5979,58.274,596.52,0.0029,1.0,0
43.4635,119.2562,291.35,0.1762,1.0,0
859.1443,1.0009,71.2038,0.5831,4.0,1
33.7274,97.0247,271.43,0.0118,0.0,0
59.2274,143.0869,134.15,0.0845,0.0,0
69.0929,0.7619,261.8125,0.3904,3.0,1
17.3752,30.5072,144.697,0.6578,2.0,1
16.1475,23.3658,255.481,0.7209,1.0,1
11.1922,74.1535,467.15,0.126,0.0,0
44.4932,165.8989,321.41,0.0279,0.0,0
58.1958,23.8733,216.75,0.1676,0.0,0
66.3286,40.9796,209.24,0.2122,0.0,0
27.5653,116.7784,270.15,0.0993,0.0,0
426.2746,2.225,87.8671,0.637,3.0,1
20.2926,64.3969,382.38,0.1439,0.0,0
46.1326,168.9695,354.6,0.1085,0.0,0
7.603,157.5397,514.08,0.1403,0.0,0
34.8696,36.947,232.6685,0.5467,3.0,1
35.7774,63.3144,116.32,0.1624,1.0,0
10.713,149.0175,482.35,0.0271,0.0,0
69.5841,31.5829,369.88,0.118,0.0,0
17.0295,138.1306,258.56,0.2259,0.0,0
17.0329,69.2272,127.97,0.0396,0.0,0
38.1768,117.127,396.91,0.1621,0.0,0
61.7824,1.7289,187.3407,0.2922,5.0,1
39.0484,214.8703,214.08,0.2119,0.0,0
33.5736,65.3944,414.86,0.1894,1.0,0
42.5457,112.9257,592.01,0.1698,0.0,0
31.6751,181.175,617.42,0.1247,0.0,0
28.7359,69.8366,218.69,0.0311,1.0,0
89.8612,0.5116,176.0355,0.1898,3.0,1
44.6877,148.0571,395.13,0.1173,0.0,0
40.0179,71.1411,383.24,0.054,0.0,0
30.0877,112.9442,564.04,0.0447,1.0,0
69.446,145.6971,221.75,0.0482,1.0,0
42.8454,113.3214,308.01,0.1753,1.0,0
63.6129,186.932,196.96,0.0592,0.0,0
47.0807,150.2889,574.15,0.1601,0.0,0
58.0848,113.6714,188.93,0.1451,1.0,0
83.7244,123.7113,156.15,0.1918,0.0,0
28.8824,120.5674,526.0,0.068,0.0,0
37.5752,26.1312,495.1,0.1966,1.0,0
29.2245,143.9533,249.64,0.0,1.0,0
51.3862,38.5508,553.31,0.0322,0.0,0
71.2411,204.6783,586.29,0.0429,0.0,0
68.0905,86.7947,648.2,0.0584,0.0,0
25.6585,50.8476,419.75,0.1955,1.0,0
10.8602,127.9491,504.76,0.1725,1.0,0
65.1948,160.3315,488.55,0.1394,0.0,0
0.6737,0.0126,6.1944,0.0579,3.0,1
53.6823,169.9726,296.73,0.1969,0.0,0
61.8343,25.3217,194.12,0.0433,0.0,0
44.7428,121.4542,139.44,0.1038,0.0,0
23.6482,120.1292,360.05,0.0782,0.0,0
18.9019,60.5698,298.46,0.0499,1.0,0
13.9195,28.2347,194.659,0.5003,2.0,1
41.6491,83.2872,466.03,0.1539,0.0,0
15.8632,25.8077,84.2879,0.5271,3.0,1
41.2924,21.2141,239.3,0.2061,0.0,0
42.9411,146.1458,180.12,0.1428,2.0,0
34.85,62.5039,128.2981,0.9132,1.0,1
12.8101,101.9453,449.98,0.1154,0.0,0
55.3605,127.8974,449.99,0.1644,1.0,0
24.5383,40.3738,216.96,0.166,0.0,0
75.9854,91.8071,284.92,0.0927,1.0,0
53.7355,56.0793,290.15,0.1079,1.0,0
59.8193,78.0851,312.21,0.1652,0.0,0
44.2495,176.9848,176.71,0.1003,0.0,0
10.7726,95.7599,466.52,0.06,0.0,0
16.3269,104.4825,350.83,0.0163,0.0,0
8.4579,101.7889,414.61,0.1917,1.0,0
45.178,24.1869,161.69,0.1333,1.0,0
35.251,191.0838,470.32,0.0534,0.0,0
40.106,192.6582,359.46,0.1603,0.0,0
63.7344,78.3595,365.27,0.0884,1.0,0
55.9736,207.4002,195.97,0.0749,2.0,0
42.1578,30.9458,500.53,0.0928,0.0,0
13.876,137.6757,502.87,0.0634,0.0,0
17.187,70.6897,350.45,0.0454,0.0,0
65.5334,98.4253,302.22,0.0501,0.0,0
17.6706,125.7422,169.93,0.1683,0.0,0
65.2527,1.4994,272.5236,0.173,4.0,1
69.997,75.9836,326.83,0.0298,1.0,0
59.8008,119.6398,534.0,0.0679,0.0,0
34.9338,157.0922,385.41,0.1077,0.0,0
80.5782,38.4896,350.5,0.0348,0.0,0
7.3848,63.0279,313.47,0.0921,0.0,0
36.079,137.9503,187.4,0.0539,0.0,0
53.2313,58.2397,514.39,0.0781,0.0,0
71.8538,156.1091,512.59,0.1429,0.0,0
16.0044,72.5835,143.02,0.1114,0.0,0
0.6081,0.4362,9.1451,0.3307,4.0,1
6.1824,132.8161,245.46,0.1077,1.0,0
11.6135,100.6045,420.54,0.0172,0.0,0
54.9495,0.7726,217.7138,0.4491,5.0,1
60.5062,164.1304,571.99,0.0883,0.0,0
55.7873,59.3702,606.72,0.0791,0.0,0
72.8996,0.7891,191.7678,0.3489,4.0,1
31.6671,48.6615,514.92,0.146,0.0,0
0.1368,0.3241,9.9861,0.3833,4.0,1
67.9738,154.6981,409.38,0.1224,0.0,0
107.0392,0.4762,154.1846,0.3133,3.0,1
13.3613,175.1413,467.48,0.1655,0.0,0
1.2071,0.3253,12.3938,0.201,5.0,1
11.103,122.5949,558.94,0.0476,0.0,0
16.9378,77.2407,165.55,0.1742,0.0,0
25.5978,186.281,385.04,0.1631,0.0,0
405.9834,0.7375,95.2241,0.3275,3.0,1
20.1436,29.9849,172.81,0.0214,0.0,0
46.8136,177.4401,571.61,0.0414,0.0,0
58.3542,108.5703,593.7,0.0431,0.0,0
56.8644,128.6251,381.69,0.0421,0.0,0
84.6453,0.9303,353.5756,0.4296,4.0,1
63.9255,154.7508,308.5,0.0479,0.0,0
53.3082,30.3523,106.43,0.1153,0.0,0
43.2036,95.8998,432.84,0.0257,0.0,0
17.6955,176.4256,199.72,0.125,0.0,0
16.9126,80.3316,259.44,0.1628,0.0,0
0.0632,0.1073,7.402,0.4124,4.0,1
608.682,0.9003,95.9813,0.5845,4.0,1
20.1972,89.0199,304.68,0.0388,1.0,0
60.0075,96.8178,513.49,0.0235,0.0,0
42.0573,228.2054,109.69,0.0753,0.0,0
26.8493,1.838,318.839,0.3954,5.0,1
32.7459,200.0109,229.87,0.0955,0.0,0
69.7847,137.8693,210.32,0.1593,0.0,0
31.0313,202.5496,185.33,0.1777,0.0,0
44.3264,44.1112,292.4,0.1298,0.0,0
40.4208,155.3196,498.45,0.0694,1.0,0
48.1066,102.5099,504.84,0.1253,0.0,0
68.0897,208.4054,294.96,0.0879,0.0,0
13.2718,80.2916,410.34,0.1185,0.0,0
47.6966,123.666,446.44,0.1669,0.0,0
86.0377,163.6527,247.88,0.1566,0.0,0
43.0341,14.8176,121.093,0.8743,1.0,1
28.3546,118.8824,400.97,0.0479,0.0,0
27.079,105.7598,153.05,0.1918,0.0,0
61.1422,82.9355,361.87,0.0723,0.0,0
60.4896,118.3373,344.01,0.1674,0.0,0
0.2472,0.1581,11.9334,0.3532,6.0,1
51.7784,31.0939,454.74,0.1744,0.0,0
30.8658,24.2048,568.3,0.1271,0.0,0
23.9032,36.3498,240.52,0.1468,0.0,0
16.7141,59.7993,119.9307,0.5845,3.0,1
57.2949,121.3551,208.55,0.1045,0.0,0
34.0683,26.6033,433.12,0.1914,0.0,0
35.0484,102.733,404.77,0.2324,1.0,0
38.2323,45.7818,613.95,0.1093,0.0,0
40.8501,24.6323,282.1,0.1185,0.0,0
32.7688,152.532,348.21,0.0963,1.0,0
50.9873,167.4505,442.12,0.095,0.0,0
26.0002,194.5885,497.65,0.1299,0.0,0
21.0169,108.2871,244.5,0.0296,0.0,0
1.3951,0.0125,11.6569,0.4766,5.0,1
22.3423,111.0687,530.36,0.0826,0.0,0
40.2221,177.0274,314.15,0.063,1.0,0
16.5315,164.0933,170.26,0.008,0.0,0
55.8463,1.0344,135.2578,0.1865,4.0,1
30.0196,166.6645,462.74,0.1781,0.0,0
18.4936,101.5056,311.66,0.0861,0.0,0
57.6392,85.2943,221.51,0.2609,0.0,0
42.2193,28.605,137.91,0.0858,1.0,0
67.9191,74.9325,315.57,0.0665,0.0,0
0.6895,0.4448,12.2337,0.1726,6.0,1
45.4404,58.3258,140.23,0.1207,0.0,0
0.4551,0.4844,2.1914,0.3971,6.0,1
28.6229,122.7805,376.18,0.0475,0.0,0
19.2533,112.6828,201.89,0.1323,0.0,0
16.4576,119.1666,466.01,0.0471,0.0,0
29.054,43.2075,96.678,0.3924,3.0,1
7.1542,67.2504,224.51,0.1506,0.0,0
75.3997,25.4318,613.67,0.0096,1.0,0
14.4661,85.5096,236.2854,0.7718,2.0,1
48.6607,188.1849,302.62,0.0903,0.0,0
45.5508,146.8276,278.41,0.1619,0.0,0
0.6018,0.0609,9.1715,0.2665,3.0,1
20.0512,193.835,376.72,0.0421,0.0,0
52.5355,215.0513,464.2,0.0429,0.0,0
41.3093,72.9438,142.85,0.8962,3.0,1
42.8432,203.1301,398.34,0.112,0.0,0
61.1118,58.2414,504.39,0.0448,0.0,0
772.8372,1.7226,48.814,0.3128,2.0,1
41.1329,98.4649,353.3,0.1635,0.0,0
63.1332,40.3678,431.14,0.0653,1.0,0
70.6469,28.7849,541.42,0.0106,0.0,0
1066.6094,2.5382,42.1818,0.4875,2.0,1
0.085,0.1464,14.2086,0.3047,6.0,1
58.5585,130.4556,231.86,0.1727,0.0,0
20.7199,45.7703,379.0,0.0837,0.0,0
59.5983,143.8661,201.13,0.15,0.0,0
67.265,105.7831,493.22,0.0487,1.0,0
16.903,201.0023,485.6,0.0601,0.0,0
53.4729,149.0577,354.7,0.0192,1.0,0
423.8439,3.3285,70.835,0.5183,3.0,1
51.6888,1.5381,176.4014,0.0981,3.0,1
11.693,122.4301,151.7,0.1563,0.0,0
62.8151,164.6876,329.21,0.0901,1.0,0
66.4769,104.4991,498.07,0.0564,0.0,0
43.4471,236.5716,466.65,0.0337,0.0,0
52.137,115.7092,216.35,0.107,0.0,0
30.3407,140.7187,330.84,0.0072,0.0,0
31.0598,171.1284,187.64,0.1714,0.0,0
36.0147,55.3031,475.71,0.1554,0.0,0
29.644,76.3919,657.81,0.1065,0.0,0
32.8093,36.918,442.19,0.1939,0.0,0
56.1623,155.6825,139.24,0.016,0.0,0
74.2223,26.1931,130.31,0.083,0.0,0
19.7531,86.7888,292.29,0.1466,1.0,0
24.4389,12.9937,202.0303,0.9738,2.0,1
17.805,177.4208,222.52,0.1996,0.0,0
20.2463,39.955,283.82,0.0923,1.0,0
43.1911,48.9697,83.3439,0.5117,3.0,1
19.9611,32.182,252.78,0.0454,0.0,0
36.3639,93.0265,456.84,0.2225,0.0,0
1.156,0.2081,13.401,0.2093,6.0,1
53.2976,19.5444,333.12,0.0007,0.0,0
785.7822,0.0,171.9308,0.4798,3.0,1
0.8361,0.4376,9.9645,0.1335,5.0,1
36.717,192.6723,171.04,0.0507,0.0,0
63.9926,177.7406,271.93,0.0495,0.0,0
20.6601,139.8528,457.39,0.2012,0.0,0
66.7385,29.3543,182.93,0.1867,0.0,0
45.3059,77.9852,243.59,0.0987,0.0,0
39.1021,126.0245,242.67,0.1777,0.0,0
62.3234,140.3504,437.76,0.1623,1.0,0
49.4101,140.7402,144.75,0.145,0.0,0
49.8247,160.862,274.17,0.0079,0.0,0
45.5383,172.8576,157.43,0.1465,0.0,0
26.527,115.1704,119.95,0.0967,0.0,0
53.6374,118.3681,542.74,0.1603,0.0,0
35.8756,83.5234,153.59,0.2091,0.0,0
54.8838,49.0162,515.08,0.1739,2.0,0
11.9416,59.7115,301.19,0.1393,1.0,0
13.1978,119.5564,513.0,0.049,0.0,0
0.0984,0.3969,4.7421,0.281,3.0,1
74.03,171.584,290.25,0.0075,0.0,0
65.1505,73.9844,390.04,0.0539,0.0,0
37.607,70.8322,190.38,0.133,0.0,0
11.2362,121.9952,205.8,0.0846,0.0,0
274.9055,2.4683,74.1251,0.6327,4.0,1
1.1495,0.13,9.6102,0.3181,3.0,1
11.9823,140.2062,547.74,0.2111,0.0,0
42.4993,196.2477,220.6,0.1104,0.0,0
26.4622,143.7088,258.9,0.0621,1.0,0
28.8791,193.1985,500.41,0.1052,0.0,0
14.2071,144.6042,381.75,0.1868,0.0,0
31.089,122.429,454.33,0.1409,0.0,0
50.1002,108.3418,523.42,0.0599,0.0,0
40.2164,30.5653,271.2,0.0262,1.0,0
19.1702,25.195,486.09,0.0845,0.0,0
18.1891,103.7779,469.24,0.122,0.0,0
42.7469,168.0094,267.16,0.0081,0.0,0
38.5744,97.5264,399.04,0.2203,0.0,0
43.5218,39.3069,129.06,0.0258,0.0,0
12.8346,60.5159,649.95,0.0725,0.0,0
30.6693,39.0505,383.61,0.0797,0.0,0
34.6432,82.1138,532.36,0.0826,0.0,0
69.0928,147.1607,431.77,0.1158,0.0,0
424.4284,0.6705,100.0161,0.3267,2.0,1
44.9511,50.1911,539.32,0.1525,1.0,0
35.8478,72.9706,526.31,0.0341,0.0,0
39.1918,28.6817,307.59,0.0958,1.0,0
31.0646,157.3752,184.46,0.1014,0.0,0
46.1309,178.3764,162.11,0.1544,0.0,0
226.975,0.1389,151.1487,0.2793,2.0,1
20.4248,23.1884,332.45,0.1851,0.0,0
41.9816,18.2269,462.82,0.0829,0.0,0
33.0348,113.4709,185.38,0.174,0.0,0
15.7214,93.6274,508.95,0.0285,0.0,0
0.8555,0.0123,7.946,0.2928,4.0,1
49.6328,155.7287,374.21,0.145,0.0,0
27.7952,53.8787,422.16,0.0905,2.0,0
35.2579,190.1508,413.82,0.0846,0.0,0
28.6597,79.4903,443.12,0.0961,0.0,0
49.7005,102.7589,354.81,0.1463,0.0,0
446.2195,1.5226,95.8254,0.3405,3.0,1
38.6377,79.3347,595.91,0.0052,0.0,0
63.9284,1.0505,95.3781,0.5186,5.0,1
58.0762,0.6708,336.9683,0.4079,3.0,1
58.1958,101.1734,257.78,0.1838,0.0,0
55.635,97.5463,357.88,0.1482,2.0,0
780.6043,1.6456,60.1114,0.784,3.0,1
38.7826,173.6447,520.96,0.106,0.0,0
34.28,155.9088,286.5,0.1074,0.0,0
